ExtendedID,SubjectTag_S1,SubjectTag_S2,SubjectID_S1,SubjectID_S2,RelationshipPath,EverSharedHouse,R,RFull,MultipleBirthIfSameSex,IsMz,LastSurvey_S1,LastSurvey_S2,RImplicitPass1,RImplicit,RExplicit,RExplicitPass1,RPass1,RExplicitOlderSibVersion,RExplicitYoungerSibVersion,RImplicitSubject,RImplicitMother
3428,342803,343002,342803,343002,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342803,343003,342803,343003,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342803,343004,342803,343004,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342803,343005,342803,343005,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342803,343006,342803,343006,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342803,343007,342803,343007,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342803,343008,342803,343008,3,FALSE,0.125,0.125,0,0,2014,2012,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342803,343100,342803,3431,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,342900,342901,3429,342901,4,TRUE,0.5,0.5,0,0,2014,2012,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,342900,342902,3429,342902,4,TRUE,0.5,0.5,0,0,2014,2012,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,342900,342903,3429,342903,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,342900,342904,3429,342904,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,342900,343000,3429,3430,1,TRUE,0.5,0.5,0,0,2014,2014,NA,0.5,NA,NA,0.5,NA,NA,NA,NA
3428,342900,343001,3429,343001,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,342900,343002,3429,343002,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,342900,343003,3429,343003,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,342900,343004,3429,343004,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,342900,343005,3429,343005,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,342900,343006,3429,343006,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,342900,343007,3429,343007,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,342900,343008,3429,343008,5,FALSE,0.25,0.25,0,0,2014,2012,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,342900,343100,3429,3431,1,TRUE,0.5,0.5,0,0,2014,2014,NA,0.5,NA,NA,0.5,NA,NA,NA,NA
3428,342901,342902,342901,342902,2,TRUE,1,1,2,1,2012,2012,1,1,NA,NA,1,NA,NA,0.5,1
3428,342901,342903,342901,342903,2,TRUE,0.5,0.5,0,0,2012,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,342901,342904,342901,342904,2,TRUE,0.5,0.5,0,0,2012,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,342901,343000,342901,3430,5,FALSE,0.25,0.25,0,0,2012,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,342901,343001,342901,343001,3,FALSE,0.125,0.125,0,0,2012,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342901,343002,342901,343002,3,FALSE,0.125,0.125,0,0,2012,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342901,343003,342901,343003,3,FALSE,0.125,0.125,0,0,2012,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342901,343004,342901,343004,3,FALSE,0.125,0.125,0,0,2012,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342901,343005,342901,343005,3,FALSE,0.125,0.125,0,0,2012,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342901,343006,342901,343006,3,FALSE,0.125,0.125,0,0,2012,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342901,343007,342901,343007,3,FALSE,0.125,0.125,0,0,2012,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342901,343008,342901,343008,3,FALSE,0.125,0.125,0,0,2012,2012,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342901,343100,342901,3431,5,FALSE,0.25,0.25,0,0,2012,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,342902,342903,342902,342903,2,TRUE,0.5,0.5,0,0,2012,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,342902,342904,342902,342904,2,TRUE,0.5,0.5,0,0,2012,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,342902,343000,342902,3430,5,FALSE,0.25,0.25,0,0,2012,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,342902,343001,342902,343001,3,FALSE,0.125,0.125,0,0,2012,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342902,343002,342902,343002,3,FALSE,0.125,0.125,0,0,2012,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342902,343003,342902,343003,3,FALSE,0.125,0.125,0,0,2012,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342902,343004,342902,343004,3,FALSE,0.125,0.125,0,0,2012,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342902,343005,342902,343005,3,FALSE,0.125,0.125,0,0,2012,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342902,343006,342902,343006,3,FALSE,0.125,0.125,0,0,2012,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342902,343007,342902,343007,3,FALSE,0.125,0.125,0,0,2012,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342902,343008,342902,343008,3,FALSE,0.125,0.125,0,0,2012,2012,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342902,343100,342902,3431,5,FALSE,0.25,0.25,0,0,2012,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,342903,342904,342903,342904,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,342903,343000,342903,3430,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,342903,343001,342903,343001,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342903,343002,342903,343002,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342903,343003,342903,343003,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342903,343004,342903,343004,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342903,343005,342903,343005,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342903,343006,342903,343006,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342903,343007,342903,343007,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342903,343008,342903,343008,3,FALSE,0.125,0.125,0,0,2014,2012,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342903,343100,342903,3431,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,342904,343000,342904,3430,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,342904,343001,342904,343001,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342904,343002,342904,343002,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342904,343003,342904,343003,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342904,343004,342904,343004,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342904,343005,342904,343005,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342904,343006,342904,343006,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342904,343007,342904,343007,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342904,343008,342904,343008,3,FALSE,0.125,0.125,0,0,2014,2012,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3428,342904,343100,342904,3431,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,343000,343001,3430,343001,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343000,343002,3430,343002,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343000,343003,3430,343003,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343000,343004,3430,343004,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343000,343005,3430,343005,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343000,343006,3430,343006,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343000,343007,3430,343007,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343000,343008,3430,343008,4,TRUE,0.5,0.5,0,0,2014,2012,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343000,343100,3430,3431,1,TRUE,0.5,0.5,0,0,2014,2014,NA,0.5,NA,NA,0.5,NA,NA,NA,NA
3428,343001,343002,343001,343002,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343001,343003,343001,343003,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343001,343004,343001,343004,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343001,343005,343001,343005,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343001,343006,343001,343006,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343001,343007,343001,343007,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,NA,0.5
3428,343001,343008,343001,343008,2,TRUE,0.5,0.5,0,0,2014,2012,0.5,0.5,NA,NA,0.5,NA,NA,NA,0.5
3428,343001,343100,343001,3431,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,343002,343003,343002,343003,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343002,343004,343002,343004,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343002,343005,343002,343005,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343002,343006,343002,343006,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343002,343007,343002,343007,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343002,343008,343002,343008,2,TRUE,0.5,0.5,0,0,2014,2012,0.5,0.5,NA,NA,0.5,NA,NA,NA,0.5
3428,343002,343100,343002,3431,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,343003,343004,343003,343004,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343003,343005,343003,343005,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343003,343006,343003,343006,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343003,343007,343003,343007,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343003,343008,343003,343008,2,TRUE,0.5,0.5,0,0,2014,2012,0.5,0.5,NA,NA,0.5,NA,NA,NA,0.5
3428,343003,343100,343003,3431,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,343004,343005,343004,343005,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343004,343006,343004,343006,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343004,343007,343004,343007,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343004,343008,343004,343008,2,TRUE,0.5,0.5,0,0,2014,2012,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343004,343100,343004,3431,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,343005,343006,343005,343006,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343005,343007,343005,343007,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343005,343008,343005,343008,2,TRUE,0.5,0.5,0,0,2014,2012,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343005,343100,343005,3431,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,343006,343007,343006,343007,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343006,343008,343006,343008,2,TRUE,0.5,0.5,0,0,2014,2012,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343006,343100,343006,3431,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,343007,343008,343007,343008,2,TRUE,0.5,0.5,0,0,2014,2012,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3428,343007,343100,343007,3431,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3428,343008,343100,343008,3431,5,FALSE,0.25,0.25,0,0,2012,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3432,343200,343201,3432,343201,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3432,343200,343202,3432,343202,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3432,343200,343203,3432,343203,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3432,343201,343202,343201,343202,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3432,343201,343203,343201,343203,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3432,343202,343203,343202,343203,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3433,343300,343301,3433,343301,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3433,343300,343302,3433,343302,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3433,343300,343303,3433,343303,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3433,343301,343302,343301,343302,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3433,343301,343303,343301,343303,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3433,343302,343303,343302,343303,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3434,343400,343401,3434,343401,4,TRUE,0.5,0.5,0,0,2014,2012,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3435,343500,343501,3435,343501,4,TRUE,0.5,0.5,0,0,2014,2012,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3435,343500,343502,3435,343502,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3435,343500,343600,3435,3436,1,TRUE,NA,0,0,0,2014,2014,NA,0.5,NA,NA,0,NA,NA,NA,NA
3435,343500,343601,3435,343601,5,FALSE,NA,0,0,0,2014,2012,NA,0.25,NA,NA,0,NA,NA,NA,NA
3435,343500,343602,3435,343602,5,FALSE,NA,0,0,0,2014,2014,NA,0.25,NA,NA,0,NA,NA,NA,NA
3435,343500,343603,3435,343603,5,FALSE,NA,0,0,0,2014,2014,NA,0.25,NA,NA,0,NA,NA,NA,NA
3435,343500,343604,3435,343604,5,FALSE,NA,0,0,0,2014,2014,NA,0.25,NA,NA,0,NA,NA,NA,NA
3435,343500,343700,3435,3437,1,TRUE,NA,0,0,0,2014,1996,NA,0.5,NA,NA,0,NA,NA,NA,NA
3435,343500,343800,3435,3438,1,TRUE,NA,0,0,0,2014,2014,NA,0.5,NA,NA,0,NA,NA,NA,NA
3435,343500,343801,3435,343801,5,FALSE,NA,0,0,0,2014,2014,NA,0.25,NA,NA,0,NA,NA,NA,NA
3435,343500,343802,3435,343802,5,FALSE,NA,0,0,0,2014,2014,NA,0.25,NA,NA,0,NA,NA,NA,NA
3435,343500,343803,3435,343803,5,FALSE,NA,0,0,0,2014,2014,NA,0.25,NA,NA,0,NA,NA,NA,NA
3435,343501,343502,343501,343502,2,TRUE,0.5,0.5,0,0,2012,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3435,343501,343600,343501,3436,5,FALSE,NA,0,0,0,2012,2014,NA,0.25,NA,NA,0,NA,NA,NA,NA
3435,343501,343601,343501,343601,3,FALSE,NA,0,0,0,2012,2012,NA,0.125,NA,NA,0,NA,NA,NA,NA
3435,343501,343602,343501,343602,3,FALSE,NA,0,0,0,2012,2014,NA,0.125,NA,NA,0,NA,NA,NA,NA
3435,343501,343603,343501,343603,3,FALSE,NA,0,0,0,2012,2014,NA,0.125,NA,NA,0,NA,NA,NA,NA
3435,343501,343604,343501,343604,3,FALSE,NA,0,0,0,2012,2014,NA,0.125,NA,NA,0,NA,NA,NA,NA
3435,343501,343700,343501,3437,5,FALSE,NA,0,0,0,2012,1996,NA,0.25,NA,NA,0,NA,NA,NA,NA
3435,343501,343800,343501,3438,5,FALSE,NA,0,0,0,2012,2014,NA,0.25,NA,NA,0,NA,NA,NA,NA
3435,343501,343801,343501,343801,3,FALSE,NA,0,0,0,2012,2014,NA,0.125,NA,NA,0,NA,NA,NA,NA
3435,343501,343802,343501,343802,3,FALSE,NA,0,0,0,2012,2014,NA,0.125,NA,NA,0,NA,NA,NA,NA
3435,343501,343803,343501,343803,3,FALSE,NA,0,0,0,2012,2014,NA,0.125,NA,NA,0,NA,NA,NA,NA
3435,343502,343600,343502,3436,5,FALSE,NA,0,0,0,2014,2014,NA,0.25,NA,NA,0,NA,NA,NA,NA
3435,343502,343601,343502,343601,3,FALSE,NA,0,0,0,2014,2012,NA,0.125,NA,NA,0,NA,NA,NA,NA
3435,343502,343602,343502,343602,3,FALSE,NA,0,0,0,2014,2014,NA,0.125,NA,NA,0,NA,NA,NA,NA
3435,343502,343603,343502,343603,3,FALSE,NA,0,0,0,2014,2014,NA,0.125,NA,NA,0,NA,NA,NA,NA
3435,343502,343604,343502,343604,3,FALSE,NA,0,0,0,2014,2014,NA,0.125,NA,NA,0,NA,NA,NA,NA
3435,343502,343700,343502,3437,5,FALSE,NA,0,0,0,2014,1996,NA,0.25,NA,NA,0,NA,NA,NA,NA
3435,343502,343800,343502,3438,5,FALSE,NA,0,0,0,2014,2014,NA,0.25,NA,NA,0,NA,NA,NA,NA
3435,343502,343801,343502,343801,3,FALSE,NA,0,0,0,2014,2014,NA,0.125,NA,NA,0,NA,NA,NA,NA
3435,343502,343802,343502,343802,3,FALSE,NA,0,0,0,2014,2014,NA,0.125,NA,NA,0,NA,NA,NA,NA
3435,343502,343803,343502,343803,3,FALSE,NA,0,0,0,2014,2014,NA,0.125,NA,NA,0,NA,NA,NA,NA
3435,343600,343601,3436,343601,4,TRUE,0.5,0.5,0,0,2014,2012,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3435,343600,343602,3436,343602,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3435,343600,343603,3436,343603,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3435,343600,343604,3436,343604,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3435,343600,343700,3436,3437,1,TRUE,0.5,0.5,0,0,2014,1996,NA,0.5,NA,NA,0.5,NA,NA,NA,NA
3435,343600,343800,3436,3438,1,TRUE,0.5,0.5,0,0,2014,2014,NA,0.5,NA,NA,0.5,NA,NA,NA,NA
3435,343600,343801,3436,343801,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3435,343600,343802,3436,343802,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3435,343600,343803,3436,343803,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3435,343601,343602,343601,343602,2,TRUE,0.5,0.5,0,0,2012,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3435,343601,343603,343601,343603,2,TRUE,0.5,0.5,0,0,2012,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3435,343601,343604,343601,343604,2,TRUE,0.5,0.5,0,0,2012,2014,0.5,0.5,NA,NA,0.5,NA,NA,NA,0.5
3435,343601,343700,343601,3437,5,FALSE,0.25,0.25,0,0,2012,1996,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3435,343601,343800,343601,3438,5,FALSE,0.25,0.25,0,0,2012,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3435,343601,343801,343601,343801,3,FALSE,0.125,0.125,0,0,2012,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3435,343601,343802,343601,343802,3,FALSE,0.125,0.125,0,0,2012,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3435,343601,343803,343601,343803,3,FALSE,0.125,0.125,0,0,2012,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3435,343602,343603,343602,343603,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3435,343602,343604,343602,343604,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3435,343602,343700,343602,3437,5,FALSE,0.25,0.25,0,0,2014,1996,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3435,343602,343800,343602,3438,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3435,343602,343801,343602,343801,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3435,343602,343802,343602,343802,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3435,343602,343803,343602,343803,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3435,343603,343604,343603,343604,2,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
3435,343603,343700,343603,3437,5,FALSE,0.25,0.25,0,0,2014,1996,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3435,343603,343800,343603,3438,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3435,343603,343801,343603,343801,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3435,343603,343802,343603,343802,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3435,343603,343803,343603,343803,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3435,343604,343700,343604,3437,5,FALSE,0.25,0.25,0,0,2014,1996,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3435,343604,343800,343604,3438,5,FALSE,0.25,0.25,0,0,2014,2014,NA,0.25,NA,NA,0.25,NA,NA,NA,NA
3435,343604,343801,343604,343801,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3435,343604,343802,343604,343802,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3435,343604,343803,343604,343803,3,FALSE,0.125,0.125,0,0,2014,2014,NA,0.125,NA,NA,0.125,NA,NA,NA,NA
3435,343700,343800,3437,3438,1,TRUE,0.5,0.5,0,0,1996,2014,NA,NA,NA,NA,0.5,NA,NA,NA,NA
3435,343700,343801,3437,343801,5,FALSE,0.25,0.25,0,0,1996,2014,NA,NA,NA,NA,0.25,NA,NA,NA,NA
3435,343700,343802,3437,343802,5,FALSE,0.25,0.25,0,0,1996,2014,NA,NA,NA,NA,0.25,NA,NA,NA,NA
3435,343700,343803,3437,343803,5,FALSE,0.25,0.25,0,0,1996,2014,NA,NA,NA,NA,0.25,NA,NA,NA,NA
3435,343800,343801,3438,343801,4,TRUE,0.5,0.5,0,0,2014,2014,0.5,0.5,NA,NA,0.5,NA,NA,0.5,0.5
